Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Scope Project.csv;
Starttime of export;134222747887170000;søndag 3. mai 2026;11:39:48.717
Endtime of export;134222748520570000;søndag 3. mai 2026;11:40:52.057


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
2180;0.35015413325666189;2180;0.44366778452573635;2180;0;2180;0;2180;0.0012324323660605719;2180;0;2180;0
2190;0.35015413325666189;2190;0.44370625628098009;2190;0;2190;0;2190;0.0012324323660605719;2190;0;2190;0
2200;0.35015413325666189;2200;0.44366778452573635;2200;0;2200;0;2200;0.0012324323660605719;2200;0;2200;0
2210;0.35015413325666189;2210;0.44362931277049261;2210;0;2210;0;2210;0.0012324323660605719;2210;0;2210;0
2220;0.35015413325666189;2220;0.44366778452573635;2220;0;2220;0;2220;0.0012324323660605719;2220;0;2220;0
2230;0.35015413325666189;2230;0.44366778452573635;2230;0;2230;0;2230;0.0012324323660605719;2230;0;2230;0
2240;0.35015413325666189;2240;0.44366778452573635;2240;0;2240;0;2240;0.0012324323660605719;2240;0;2240;0
2250;0.35015413325666189;2250;0.44366778452573635;2250;0;2250;0;2250;0.0012324323660605719;2250;0;2250;0
2260;0.35015413325666189;2260;0.44366778452573635;2260;0;2260;0;2260;0.0012324323660605719;2260;0;2260;0
2270;0.35015413325666189;2270;0.44366778452573635;2270;0;2270;0;2270;0.0012324323660605719;2270;0;2270;0
2280;0.35000024673990654;2280;0.44370625628098009;2280;0;2280;-0.93706009541073554;2280;4.9347940718468028E-05;2280;-0.093706009541073554;2280;-0.93706009541073554
2290;0.3500009869571909;2290;0.44374472803622389;2290;0;2290;-0.93743741079032994;2290;9.8695394392684841E-05;2290;-0.093743741079033;2290;-0.93743741079032994
2300;0.35000222064454745;2300;0.44386014330195506;2300;0;2300;-0.93857922657407611;2300;0.00014804187398320616;2300;-0.093857922657407611;2300;-0.93857922657407611
2310;0.35000394778980021;2310;0.44393708681244259;2310;0;2310;-0.93933139022642387;2310;0.00019738689246020155;2310;-0.093933139022642387;2310;-0.93933139022642387
2320;0.35000616837590293;2320;0.44389861505719885;2320;0;2320;-0.93892446681295927;2320;0.00024672996280826113;2320;-0.093892446681295927;2320;-0.93892446681295927
2330;0.3500088823809393;2330;0.44389861505719885;2330;0;2330;-0.93889732676259552;2330;0.0002960705980312022;2330;-0.093889732676259552;2330;-0.93889732676259552
2340;0.3500120897781232;2340;0.44393708681244259;2340;0;2340;-0.93924997034319391;2340;0.000345408311156876;2340;-0.093924997034319391;2340;-0.93924997034319391
2350;0.35001579053579895;2350;0.44393708681244259;2350;0;2350;-0.9392129627664364;2350;0.00039474261524197343;2350;-0.09392129627664364;2350;-0.9392129627664364
