Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P15 (2).csv;
Starttime of export;134222761729170000;søndag 3. mai 2026;12:02:52.917
Endtime of export;134222762171070000;søndag 3. mai 2026;12:03:37.107


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
550;0.35030195206898956;550;0.34948892768903778;550;0;550;0;550;0.0017237020755587172;550;0.00081302437995178778;550;0
560;0.35030195206898956;560;0.34952739944428152;560;0;560;0;560;0.0017237020755587172;560;0.00081302437995178778;560;0
570;0.35030195206898956;570;0.34952739944428152;570;0;570;0;570;0.0017237020755587172;570;0.00081302437995178778;570;0
580;0.35030195206898956;580;0.34948892768903778;580;0;580;0;580;0.0017237020755587172;580;0.00081302437995178778;580;0
590;0.35030195206898956;590;0.34952739944428152;590;0;590;0;590;0.0017237020755587172;590;0.00081302437995178778;590;0
600;0.35030195206898956;600;0.34952739944428152;600;0;600;0;600;0.0017237020755587172;600;0.00081302437995178778;600;0
610;0.35030195206898956;610;0.349604342954769;610;0;610;0;610;0.0017237020755587172;610;0.00081302437995178778;610;0
620;0.35030195206898956;620;0.349604342954769;620;0;620;0;620;0.0017237020755587172;620;0.00081302437995178778;620;0
630;0.35030195206898956;630;0.34948892768903778;630;0;630;0;630;0.0017237020755587172;630;0.00081302437995178778;630;0
640;0.35030195206898956;640;0.34948892768903778;640;0;640;0;640;0.0017237020755587172;640;0.00081302437995178778;640;0
650;0.35030195206898956;650;0.34952739944428152;650;0;650;0;650;0.0017237020755587172;650;0.00081302437995178778;650;0
660;0.35030195206898956;660;0.34952739944428152;660;0;660;0;660;0.0017237020755587172;660;0.00081302437995178778;660;0
670;0.35030195206898956;670;0.34948892768903778;670;0;670;0;670;0.0017237020755587172;670;0.00081302437995178778;670;0
680;0.35030195206898956;680;0.34952739944428152;680;0;680;0;680;0.0017237020755587172;680;0.00081302437995178778;680;0
690;0.35030195206898956;690;0.34948892768903778;690;0;690;0;690;0.0017237020755587172;690;0.00081302437995178778;690;0
700;0.35030195206898956;700;0.349450455933794;700;0;700;0;700;0.0017237020755587172;700;0.00081302437995178778;700;0
710;0.35030195206898956;710;0.349450455933794;710;0;710;0;710;0.0017237020755587172;710;0.00081302437995178778;710;0
720;0.35030195206898956;720;0.34952739944428152;720;0;720;0;720;0.0017237020755587172;720;0.00081302437995178778;720;0
730;0.35030195206898956;730;0.34952739944428152;730;0;730;0;730;0.0017237020755587172;730;0.00081302437995178778;730;0
740;0.35030195206898956;740;0.34948892768903778;740;0;740;0;740;0.0017237020755587172;740;0.00081302437995178778;740;0
750;0.35030195206898956;750;0.34952739944428152;750;0;750;0;750;0.0017237020755587172;750;0.00081302437995178778;750;0
760;0.35030195206898956;760;0.34948892768903778;760;0;760;0;760;0.0017237020755587172;760;0.00081302437995178778;760;0
770;0.35030195206898956;770;0.34952739944428152;770;0;770;0;770;0.0017237020755587172;770;0.00081302437995178778;770;0
780;0.35030195206898956;780;0.34952739944428152;780;0;780;0;780;0.0017237020755587172;780;0.00081302437995178778;780;0
790;0.35030195206898956;790;0.34952739944428152;790;0;790;0;790;0.0017237020755587172;790;0.00081302437995178778;790;0
800;0.35030195206898956;800;0.34948892768903778;800;0;800;0;800;0.0017237020755587172;800;0.00081302437995178778;800;0
810;0.35030195206898956;810;0.34948892768903778;810;0;810;0;810;0.0017237020755587172;810;0.00081302437995178778;810;0
820;0.35030195206898956;820;0.34948892768903778;820;0;820;0;820;0.0017237020755587172;820;0.00081302437995178778;820;0
830;0.35030195206898956;830;0.34948892768903778;830;0;830;0;830;0.0017237020755587172;830;0.00081302437995178778;830;0
840;0.35030195206898956;840;0.349604342954769;840;0;840;0;840;0.0017237020755587172;840;0.00081302437995178778;840;0
850;0.35030195206898956;850;0.34952739944428152;850;0;850;0;850;0.0017237020755587172;850;0.00081302437995178778;850;0
860;0.35030195206898956;860;0.349450455933794;860;0;860;0;860;0.0017237020755587172;860;0.00081302437995178778;860;0
870;0.35030195206898956;870;0.34941198417855024;870;0;870;0;870;0.0017237020755587172;870;0.00081302437995178778;870;0
