Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\MAINFRIC.csv;
Starttime of export;134225416292140000;onsdag 6. mai 2026;13:47:09.214
Endtime of export;134225416573394775;onsdag 6. mai 2026;13:47:37.339


Name;fMain_Spool;Name;fU;Name;fMain_Position_mm;Name;fMain_Pa_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_bar;Name;fPs_bar
2200;-0.0010681478316598714;2200;0;2200;348.06546;2200;0;2200;53.6759529;2200;0.170903653;2200;152.397232
2210;-0.001129184850611864;2210;0;2210;348.103943;2210;0;2210;53.56609;2210;0.183111057;2210;152.3362
2220;-0.00094607379375588607;2220;0;2220;348.142426;2220;0.03662221;2220;53.60271;2220;0.207525864;2220;152.299576
2230;-0.00088503677480389342;2230;0;2230;348.142426;2230;0.0122074038;2230;53.6149178;2230;0.207525864;2230;152.299576
2240;-0.00094607379375588607;2240;0;2240;348.103943;2240;0;2240;53.5294647;2240;0.207525864;2240;152.3362
2250;-0.0010071108127078787;2250;0;2250;348.103943;2250;0;2250;53.5782967;2250;0.158696249;2250;152.360611
2260;-0.00088503677480389342;2260;0;2260;348.180878;2260;0;2260;53.6637459;2260;0.170903653;2260;152.3484
2270;-0.0010071108127078787;2270;0;2270;348.103943;2270;0;2270;53.60271;2270;0.207525864;2270;152.214111
2280;-0.00082399975585190077;2280;0;2280;348.06546;2280;0;2280;53.6637459;2280;0.219733268;2280;152.250748
2290;-0.00094607379375588607;2290;0;2290;348.103943;2290;0.0122074038;2290;53.6881638;2290;0.207525864;2290;152.311783
2300;-0.0010071108127078787;2300;0;2300;348.142426;2300;0;2300;53.60271;2300;0.207525864;2300;152.275162
2310;-0.00094607379375588607;2310;0;2310;348.103943;2310;0;2310;53.6271248;2310;0.207525864;2310;152.409439
2320;-0.00094607379375588607;2320;0;2320;348.103943;2320;0;2320;53.6271248;2320;0.207525864;2320;152.409439
2330;-0.00088503677480389342;2330;0;2330;348.142426;2330;0;2330;53.6637459;2330;0.219733268;2330;152.32399
2340;-0.0010681478316598714;2340;0;2340;348.142426;2340;0;2340;53.65154;2340;0.170903653;2340;152.3484
2350;-0.0010071108127078787;2350;0;2350;348.142426;2350;0;2350;53.6881638;2350;0.170903653;2350;152.397232
2360;-0.0010681478316598714;2360;0;2360;348.06546;2360;0;2360;53.6149178;2360;0.183111057;2360;152.262955
2370;-0.00088503677480389342;2370;0;2370;348.103943;2370;0;2370;53.5782967;2370;0.207525864;2370;152.262955
2380;-0.0010681478316598714;2380;0;2380;348.142426;2380;0;2380;53.5905037;2380;0.183111057;2380;152.360611
2390;-0.0012512588885158493;2390;0;2390;348.142426;2390;0;2390;53.60271;2390;0.170903653;2390;152.421646
2400;-0.0010071108127078787;2400;0;2400;348.103943;2400;0.0122074038;2400;53.7125778;2400;0.183111057;2400;152.3362
2410;-0.00094607379375588607;2410;0;2410;348.142426;2410;0;2410;53.6637459;2410;0.183111057;2410;152.421646
2420;-0.0010681478316598714;2420;0;2420;348.180878;2420;0;2420;53.5782967;2420;0.170903653;2420;152.543716
2430;-0.0012512588885158493;2430;0;2430;348.142426;2430;0.03662221;2430;53.5782967;2430;0.170903653;2430;152.433853
2440;-0.0010681478316598714;2440;0;2440;348.180878;2440;0.0488296151;2440;53.65154;2440;0.183111057;2440;152.409439
2450;-0.0010681478316598714;2450;0;2450;348.142426;2450;0;2450;53.65154;2450;0.207525864;2450;152.482681
2460;-0.00088503677480389342;2460;0;2460;348.103943;2460;0;2460;53.6637459;2460;0.207525864;2460;152.555923
2470;-0.001129184850611864;2470;0;2470;348.103943;2470;0;2470;53.6271248;2470;0.170903653;2470;152.44606
2480;-0.0010681478316598714;2480;0;2480;348.103943;2480;0.0122074038;2480;53.56609;2480;0.170903653;2480;152.397232
2490;-0.0010681478316598714;2490;0;2490;348.103943;2490;0.0244148076;2490;53.5782967;2490;0.219733268;2490;152.372818
2500;-0.0010681478316598714;2500;0;2500;348.06546;2500;0;2500;53.5905037;2500;0.231940672;2500;152.32399
2510;-0.001129184850611864;2510;0;2510;348.06546;2510;0;2510;53.6637459;2510;0.231940672;2510;152.32399
2520;-0.001129184850611864;2520;0;2520;347.988525;2520;0;2520;53.7492;2520;0.219733268;2520;152.397232
2530;-0.0010681478316598714;2530;0;2530;348.103943;2530;0;2530;53.6759529;2530;0.219733268;2530;152.3484
2540;-0.0010681478316598714;2540;0;2540;348.103943;2540;0;2540;53.54167;2540;0.183111057;2540;152.299576
2550;-0.00094607379375588607;2550;0;2550;348.103943;2550;0;2550;53.56609;2550;0.170903653;2550;152.311783
2560;-0.0010681478316598714;2560;0;2560;348.06546;2560;0;2560;53.5905037;2560;0.170903653;2560;152.299576
2570;-0.0010071108127078787;2570;0;2570;348.142426;2570;0;2570;53.5905037;2570;0.170903653;2570;152.397232
2580;-0.0010681478316598714;2580;0;2580;348.21936;2580;0.0122074038;2580;53.6637459;2580;0.207525864;2580;152.372818
2590;-0.00088503677480389342;2590;0;2590;348.180878;2590;0;2590;53.5905037;2590;0.183111057;2590;152.3362
2600;-0.0010681478316598714;2600;0;2600;348.142426;2600;0;2600;53.6149178;2600;0.170903653;2600;152.311783
2610;-0.001129184850611864;2610;0;2610;348.142426;2610;0;2610;53.7614059;2610;0.170903653;2610;152.250748
2620;-0.00094607379375588607;2620;0;2620;348.06546;2620;0;2620;53.7125778;2620;0.207525864;2620;152.226318
2630;-0.0010071108127078787;2630;0;2630;348.06546;2630;0;2630;53.5782967;2630;0.207525864;2630;152.3362
2640;-0.00094607379375588607;2640;0;2640;348.142426;2640;0;2640;53.5172577;2640;0.183111057;2640;152.482681
2650;-0.00088503677480389342;2650;0;2650;348.142426;2650;0;2650;53.54167;2650;0.183111057;2650;152.3484
2660;-0.00076296273689990812;2660;0;2660;348.142426;2660;0.0122074038;2660;53.60271;2660;0.207525864;2660;152.409439
2670;-0.0010071108127078787;2670;0;2670;348.142426;2670;0.0122074038;2670;53.5294647;2670;0.183111057;2670;152.5193
2680;-0.00088503677480389342;2680;0;2680;348.180878;2680;0.0122074038;2680;53.5172577;2680;0.183111057;2680;152.494888
2690;-0.0010681478316598714;2690;0;2690;348.142426;2690;0;2690;53.6881638;2690;0.183111057;2690;152.44606
2700;-0.0012512588885158493;2700;0;2700;348.06546;2700;0;2700;53.6759529;2700;0.158696249;2700;152.409439
2710;-0.0010071108127078787;2710;0;2710;348.103943;2710;0;2710;53.60271;2710;0.146488845;2710;152.433853
2720;-0.00094607379375588607;2720;0;2720;348.142426;2720;0;2720;53.6759529;2720;0.158696249;2720;152.372818
2730;-0.00094607379375588607;2730;0;2730;348.180878;2730;0.0244148076;2730;53.6271248;2730;0.183111057;2730;152.275162
2740;-0.001129184850611864;2740;0;2740;348.180878;2740;0.0244148076;2740;53.6637459;2740;0.183111057;2740;152.3362
2750;-0.001129184850611864;2750;0;2750;348.142426;2750;0.03662221;2750;53.65154;2750;0.183111057;2750;152.397232
2760;-0.001129184850611864;2760;0;2760;348.142426;2760;0.0122074038;2760;53.5905037;2760;0.170903653;2760;152.397232
2770;-0.0010071108127078787;2770;0;2770;348.103943;2770;0.0244148076;2770;53.5905037;2770;0.207525864;2770;152.397232
2780;-0.0010681478316598714;2780;0;2780;348.142426;2780;0.03662221;2780;53.54167;2780;0.244148076;2780;152.421646
2790;-0.0010071108127078787;2790;0;2790;348.142426;2790;0.0122074038;2790;53.54167;2790;0.231940672;2790;152.421646
2800;-0.0010681478316598714;2800;0;2800;348.103943;2800;0;2800;53.65154;2800;0.207525864;2800;152.397232
2810;-0.00094607379375588607;2810;0.036760705902863677;2810;348.06546;2810;0;2810;53.6637459;2810;0.170903653;2810;152.3362
2820;-0.0010071108127078787;2820;0.036043806681636426;2820;348.103943;2820;0;2820;53.6149178;2820;0.207525864;2820;152.262955
2830;-0.001129184850611864;2830;0.036798210091040895;2830;348.06546;2830;0;2830;53.5905037;2830;0.207525864;2830;152.397232
2840;-0.00088503677480389342;2840;0.036831025850843357;2840;348.06546;2840;0.0122074038;2840;53.6149178;2840;0.183111057;2840;152.372818
2850;-0.00088503677480389342;2850;0.038335143686058226;2850;347.988525;2850;0.03662221;2850;53.6149178;2850;0.170903653;2850;152.275162
2860;-0.00088503677480389342;2860;0.036193819732856125;2860;348.103943;2860;0.0244148076;2860;53.65154;2860;0.170903653;2860;152.421646
2870;-0.001129184850611864;2870;0.035523796929718132;2870;348.142426;2870;0;2870;53.65154;2870;0.183111057;2870;152.494888
2880;-0.0012512588885158493;2880;0.037056038024819549;2880;348.06546;2880;0;2880;53.5905037;2880;0.219733268;2880;152.409439
2890;-0.001129184850611864;2890;0.037135725576028844;2890;348.06546;2890;0;2890;53.4928436;2890;0.231940672;2890;152.250748
2900;-0.00088503677480389342;2900;0.036493822146493216;2900;348.103943;2900;0;2900;53.56609;2900;0.183111057;2900;152.226318
2910;-0.0012512588885158493;2910;0.037323216906119561;2910;348.06546;2910;0;2910;53.6637459;2910;0.183111057;2910;152.360611
2920;-0.0012512588885158493;2920;0.039623908883431758;2920;347.950043;2920;0;2920;53.6149178;2920;0.207525864;2920;152.44606
2930;-0.001129184850611864;2930;0.039010116916679549;2930;347.988525;2930;0;2930;53.6637459;2930;0.219733268;2930;152.44606
2940;-0.001129184850611864;2940;0.036943766548691526;2940;348.103943;2940;0;2940;53.7492;2940;0.170903653;2940;152.421646
2950;-0.00088503677480389342;2950;0.036348709929096057;2950;348.142426;2950;0;2950;53.7614059;2950;0.170903653;2950;152.372818
2960;-0.0010681478316598714;2960;0.037955909066181737;2960;348.06546;2960;0;2960;53.6759529;2960;0.183111057;2960;152.433853
2970;-0.00094607379375588607;2970;0.038110545778010485;2970;348.06546;2970;0;2970;53.6149178;2970;0.207525864;2970;152.458267
2980;-0.001129184850611864;2980;0.037543581888013655;2980;348.103943;2980;0;2980;53.6759529;2980;0.219733268;2980;152.458267
2990;-0.0010071108127078787;2990;0.037716942476842985;2990;348.103943;2990;0;2990;53.7614059;2990;0.219733268;2990;152.458267
3000;-0.001129184850611864;3000;0.038630625833499521;3000;348.06546;3000;0;3000;53.73699;3000;0.207525864;3000;152.421646
3010;-0.0010681478316598714;3010;0.29234187463252148;3010;348.103943;3010;0;3010;53.6759529;3010;0.183111057;3010;152.299576
3020;-0.0010681478316598714;3020;0.293441429721284;3020;348.103943;3020;0.0122074038;3020;53.6881638;3020;0.207525864;3020;152.250748
3030;-0.0013733329264198346;3030;0.29526398210197818;3030;348.06546;3030;0;3030;53.65154;3030;0.183111057;3030;152.372818
3040;-0.001129184850611864;3040;0.29563642331296769;3040;348.103943;3040;0;3040;53.70037;3040;0.170903653;3040;152.397232
3050;-0.0012512588885158493;3050;0.2967533932332333;3050;348.103943;3050;0;3050;53.73699;3050;0.170903653;3050;152.299576
3060;-0.0010071108127078787;3060;0.29859850580822017;3060;348.06546;3060;0;3060;53.6637459;3060;0.207525864;3060;152.311783
3070;-0.0010071108127078787;3070;0.30118415540495075;3070;347.988525;3070;0;3070;53.65154;3070;0.207525864;3070;152.262955
3080;-0.00088503677480389342;3080;0.30084042633380115;3080;348.06546;3080;0;3080;53.6637459;3080;0.170903653;3080;152.3484
3090;-0.00076296273689990812;3090;0.30122219570711839;3090;348.103943;3090;0;3090;53.6881638;3090;0.146488845;3090;152.555923
3100;-0.00051881466109193752;3100;0.30309771689230386;3100;348.06546;3100;0.0122074038;3100;53.6637459;3100;0.146488845;3100;152.44606
3110;-0.00057985168004393017;3110;0.30351267433918455;3110;348.103943;3110;0;3110;53.7492;3110;0.170903653;3110;152.360611
3120;-0.00039674062318795222;3120;0.30464871489109852;3120;348.103943;3120;0;3120;53.8224449;3120;0.207525864;3120;152.458267
3130;-0.00027466658528396692;3130;0.30580053495908888;3130;348.103943;3130;0;3130;53.70037;3130;0.231940672;3130;152.433853
3140;0.00021362956633197427;3140;0.30696442982598626;3140;348.103943;3140;0;3140;53.6637459;3140;0.207525864;3140;152.3362
3150;0.0018005920590837832;3150;0.30813035025209073;3150;348.103943;3150;0;3150;53.56609;3150;0.207525864;3150;152.275162
3160;0.0030213324381236362;3160;0.30855625572792522;3160;348.142426;3160;0;3160;53.54167;3160;0.170903653;3160;152.360611
3170;0.0030823694570756288;3170;0.30899184055829931;3170;348.180878;3170;0.0122074038;3170;53.6149178;3170;0.170903653;3170;152.409439
3180;0.003753776665547548;3180;0.31163663516384987;3180;348.103943;3180;0.0122074038;3180;53.5782967;3180;0.183111057;3180;152.3362
3190;0.00454725791192363;3190;0.31500761779526526;3190;347.988525;3190;0.0122074038;3190;53.60271;3190;0.207525864;3190;152.360611
3200;0.0046082949308756229;3200;0.31399791607954092;3200;348.103943;3200;0;3200;53.5905037;3200;0.219733268;3200;152.372818
3210;0.0050965910824915641;3210;0.31519157526666158;3210;348.103943;3210;0;3210;53.54167;3210;0.219733268;3210;152.3484
3220;0.0076601458784752554;3220;0.31640014282838652;3220;348.103943;3220;0;3220;53.56609;3220;0.219733268;3220;152.238525
3230;0.0096743675038910119;3230;0.31760470540653296;3230;348.103943;3230;0.0122074038;3230;53.60271;3230;0.207525864;3230;152.226318
3240;0.011444441053498799;3240;0.31733855344051992;3240;348.180878;3240;0.0122074038;3240;53.65154;3240;0.231940672;3240;152.32399
3250;0.015594958342234478;3250;0.31855076652238351;3250;348.180878;3250;0;3250;53.65154;3250;0.219733268;3250;152.311783
3260;0.025177770317697679;3260;0.31977858014580085;3260;348.180878;3260;0.0122074038;3260;53.6881638;3260;0.183111057;3260;152.238525
3270;0.03677480391857664;3270;0.32101060246947127;3270;348.180878;3270;0.0244148076;3270;53.6637459;3270;0.183111057;3270;152.17749
3280;0.050447096163823348;3280;0.3222315810168177;3280;348.180878;3280;0.0244148076;3280;53.65154;3280;0.219733268;3280;152.238525
3290;0.068819238868373669;3290;0.32421490095789135;3290;348.142426;3290;0.0244148076;3290;53.7492;3290;0.219733268;3290;152.092041
3300;0.086947233497116014;3300;0.32618225342722779;3300;348.103943;3300;0.03662221;3300;53.5905037;3300;0.207525864;3300;152.128662
3310;0.10080263679921871;3310;0.32596363348168367;3310;348.180878;3310;0.03662221;3310;53.5294647;3310;0.231940672;3310;152.140869
3320;0.11648915066988134;3320;0.32721879914968693;3320;348.180878;3320;0.0244148076;3320;53.5782967;3320;0.231940672;3320;152.092041
3330;0.13327433088167967;3330;0.32846316827255928;3330;348.180878;3330;0.0122074038;3330;53.50505;3330;0.244148076;3330;152.165283
3340;0.14481032746360684;3340;0.32898838118367224;3340;348.21936;3340;0;3340;53.60271;3340;0.244148076;3340;152.1897
3350;0.15677358317819756;3350;0.33024823579573775;3350;348.21936;3350;0.0122074038;3350;53.6637459;3350;0.231940672;3350;152.250748
3360;0.16745506149479644;3360;0.33227000790856948;3360;348.180878;3360;0.03662221;3360;53.6881638;3360;0.231940672;3360;152.140869
3370;0.17795342875453973;3370;0.332813389490696;3370;348.21936;3370;0.0488296151;3370;53.7125778;3370;0.219733268;3370;152.17749
3380;0.18802453688161869;3380;0.33411425514758541;3380;348.21936;3380;0.0488296151;3380;53.6637459;3380;0.183111057;3380;152.05542
3390;0.19766838587603369;3390;0.33540159138172815;3390;348.21936;3390;0.03662221;3390;53.6271248;3390;0.207525864;3390;152.05542
3400;0.20664082766197681;3400;0.33670887707011249;3400;348.21936;3400;0.0244148076;3400;53.6637459;3400;0.231940672;3400;151.957764
3410;0.21506393627735232;3410;0.33874575373147375;3410;348.180878;3410;0.07324442;3410;53.65154;3410;0.231940672;3410;151.969971
3420;0.22360911893063146;3420;0.34014069668797103;3420;348.180878;3420;0.476088762;3420;53.5782967;3420;0.244148076;3420;151.786865
3430;0.23105563524277492;3430;0.34166499516744342;3430;348.180878;3430;1.63579214;3430;53.5782967;3430;0.2807703;3430;151.57933
3440;0.23844111453596623;3440;0.34260624638239295;3440;348.21936;3440;3.63780642;3440;53.65154;3440;0.268562883;3440;151.371811
3450;0.24405652027954955;3450;0.34513370407090455;3450;348.180878;3450;6.15253162;3450;53.6271248;3450;0.207525864;3450;151.054413
3460;0.25028229621265297;3460;0.34493136063900692;3460;348.2963;3460;9.75371552;3460;53.5782967;3460;0.219733268;3460;150.8713
3470;0.25656910916470838;3470;0.34816076615667108;3470;348.257843;3470;15.5766468;3470;53.6271248;3470;0.219733268;3470;150.407425
3480;0.26139103366191579;3480;0.35258478633136336;3480;348.180878;3480;23.194067;3480;53.6881638;3480;0.207525864;3480;149.980164
3490;0.26560258796960345;3490;0.35574184634913908;3490;348.180878;3490;30.8114872;3490;53.65154;3490;0.183111057;3490;149.491867
3500;0.26999725333414731;3500;0.35852770949636786;3500;348.21936;3500;39.1979752;3500;53.73699;3500;0.207525864;3500;149.186676
3510;0.27500228888821071;3510;0.36251641108280175;3510;348.21936;3510;48.255867;3510;53.6637459;3510;0.231940672;3510;148.8937
3520;0.27988525040437029;3520;0.36654249150248475;3520;348.180878;3520;54.1520424;3520;53.98114;3520;0.268562883;3520;148.783844
3530;0.28525650807214581;3530;0.36879439148353854;3530;348.180878;3530;56.20289;3530;55.0798073;3530;0.268562883;3530;148.49086
3540;0.28983428449354526;3540;0.3707604385458374;3540;348.180878;3540;57.3503838;3540;56.3249626;3540;0.244148076;3540;148.258926
3550;0.29477828302865705;3550;0.37125261880170929;3550;348.257843;3550;58.6199532;3550;57.5579071;3550;0.3051851;3550;148.2467
3560;0.29972228156376846;3560;0.37307014812429695;3560;348.257843;3560;59.2669449;3560;58.30256;3560;0.5249184;3560;148.051392
3570;0.304727317117832;3570;0.37406368586002814;3570;348.2963;3570;59.86511;3570;58.82748;3570;0.9277627;3570;148.10022
3580;0.30924405652027964;3580;0.37446678691055074;3580;348.37326;3580;60.8294945;3580;59.4988861;3580;1.24515522;3580;148.161255
3590;0.31308938871425518;3590;0.377693108145308;3590;348.2963;3590;61.7206345;3590;60.3900261;3590;1.51371813;3590;148.454239
3600;0.31705679494613487;3600;0.38032089019897658;3600;348.257843;3600;62.5995674;3600;61.342205;3600;1.843318;3600;148.417618
3610;0.32004760887478251;3610;0.38282007612277252;3610;348.21936;3610;63.2221451;3610;62.0380249;3610;2.148503;3610;148.49086
3620;0.32358775597399808;3620;0.38305385539987014;3620;348.2963;3620;63.7836838;3620;62.5995674;3620;2.41706586;3620;148.710587
3630;0.3265175328836939;3630;0.38330507474388986;3630;348.37326;3630;64.4917145;3630;63.039032;3630;2.64900661;3630;149.0524
3640;0.32969145786919751;3640;0.38500129445036368;3640;348.37326;3640;65.01663;3640;63.52733;3640;2.929777;3640;149.272141
3650;0.33268227179784554;3650;0.3866897748139479;3650;348.37326;3650;65.2974;3650;63.9667969;3650;3.13730288;3650;149.284348
3660;0.3355510116885892;3660;0.38754275127448978;3660;348.4117;3660;65.62701;3660;64.23536;3660;3.24716949;3660;149.613937
3670;0.33811456648457289;3670;0.38772588448357564;3670;348.488647;3670;65.91998;3670;64.50392;3670;3.33262134;3670;149.772644
3680;0.3402508621478928;3680;0.38851226700059177;3680;348.52713;3680;66.04205;3680;64.7969;3680;3.540147;3680;150.07782
3690;0.34299752800073247;3690;0.39019392497965438;3690;348.52713;3690;66.16413;3690;64.83352;3690;3.784295;3690;150.004578
3700;0.34470656453138826;3700;0.38881216739379448;3700;348.68103;3700;66.09088;3700;64.7724838;3700;4.00402832;3700;150.07782
3710;0.346781823175756;3710;0.38887067165396549;3710;348.757965;3710;65.91998;3710;64.66262;3710;4.199347;3710;150.114441
3720;0.34861293374431596;3720;0.38965395727807672;3720;348.796448;3720;65.7124557;3720;64.3330154;3720;4.41908026;3720;150.138855
3730;0.35068819238868371;3730;0.39037332881662778;3730;348.8349;3730;65.35844;3730;64.06445;3730;4.6388135;3730;150.175476
3740;0.35209204382457954;3740;0.39112301640621022;3740;348.873383;3740;64.967804;3740;63.7348557;3740;4.846339;3740;150.114441
3750;0.35361796929837935;3750;0.38963677733685648;3750;349.027252;3750;64.6137848;3750;63.2953873;3750;5.017243;3750;150.19989
3760;0.35532700582903515;3760;0.38966915005639879;3760;349.104218;3760;64.22315;3760;62.86813;3760;5.02945042;3760;150.126648
3770;0.3564867091891234;3770;0.39044733139281856;3770;349.14267;3770;63.930172;3770;62.4164543;3770;5.09048748;3770;150.126648
3780;0.35776848658711524;3780;0.39054115284555724;3780;349.219635;3780;63.6005745;3780;61.9891968;3780;5.18814659;3780;149.992371
3790;0.35868404187139513;3790;0.3891036715087593;3790;349.3735;3790;63.124485;3790;61.6595955;3790;5.18814659;3790;149.8825
3800;0.36014893032624296;3800;0.38919602903885686;3800;349.45047;3800;62.6972275;3800;61.36662;3800;5.15152454;3800;149.674973
3810;0.36075930051576288;3810;0.38705242662833234;3810;349.642822;3810;62.42866;3810;60.98819;3810;5.02945042;3810;149.736008
3820;0.36210211493270672;3820;0.38649761162352853;3820;349.75824;3820;62.1723061;3820;60.65859;3820;4.99282837;3820;149.528488
3830;0.36265144810327465;3830;0.38811425723055304;3830;349.75824;3830;61.9037437;3830;60.41444;3830;5.15152454;3830;149.3698
3840;0.36320078127384259;3840;0.38900506184756733;3840;349.7967;3840;61.7206345;3840;60.1580849;3840;5.175939;3840;149.296555
3850;0.3636890774254587;3850;0.38988483612826819;3850;349.835175;3850;61.3910332;3850;59.9139366;3850;5.02945042;3850;149.113434
3860;0.36417737357707464;3860;0.38853351487492904;3860;349.989075;3860;61.2079239;3860;59.80407;3860;4.93179131;3860;149.174469
3870;0.36509292886135453;3870;0.3888282237147313;3870;350.066;3870;61.2079239;3870;59.71862;3870;4.90737629;3870;149.015778
3880;0.36545915097506648;3880;0.38976736356977465;3880;350.104462;3880;61.1468849;3880;59.65758;3880;4.79750967;3880;149.003571
3890;0.36643574327829836;3890;0.38932169261135507;3890;350.219879;3890;61.1590919;3890;59.7308273;3890;4.712058;3890;148.905914
3900;0.36643574327829836;3900;0.38960227775534856;3900;350.296844;3900;61.30558;3900;59.7918625;3900;4.69985056;3900;148.966949
3910;0.36692403942991431;3910;0.38928700377037251;3910;350.412262;3910;61.5131073;3910;59.96277;3910;4.57777643;3910;148.808258
3920;0.36722922452467427;3920;0.38813605035633558;3920;350.566132;3920;61.6595955;3920;60.1825;3920;4.48011732;3920;148.832672
3930;0.36796166875209818;3930;0.3883909893377927;3930;350.643066;3930;61.78167;3930;60.3900261;3930;4.41908026;3930;148.966949
3940;0.36802270577105017;3940;0.38951438074401368;3940;350.681549;3940;62.0502319;3940;60.5975533;3940;4.321421;3940;148.966949
3950;0.36814477980895416;3950;0.38773904367562556;3950;350.8739;3950;62.4408722;3950;60.9149437;3950;4.235969;3950;149.0524
3960;0.36851100192266611;3960;0.38894253424421832;3960;350.912384;3960;62.7826767;3960;61.26896;3960;4.24817657;3960;148.991364
3970;0.36857203894161811;3970;0.39070876257839987;3970;350.912384;3970;63.0756569;3970;61.4520721;3970;4.24817657;3970;149.247711
