Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\JIBFRIC.csv;
Starttime of export;134225418299840000;onsdag 6. mai 2026;13:50:29.984
Endtime of export;134225418629540000;onsdag 6. mai 2026;13:51:02.954


Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar;Name;fJib_Position_mm;Name;fPs_bar;Name;fU;Name;fJib_Spool
25450;77.61467;25450;5.505539;25450;71.8894043;25450;97.23197;25450;384.29538;25450;149.699387;25450;0.4770311322039768;25450;0.47996459852900769
25460;77.57805;25460;5.468917;25460;71.91382;25460;97.31742;25460;384.414;25460;149.613937;25460;0.47790513742056412;25460;0.48039185766167164
25470;77.72454;25470;5.493332;25470;71.99927;25470;97.341835;25470;384.572144;25470;149.638351;25470;0.478137115256904;25470;0.48118533890804793
25480;77.7489548;25480;5.54216146;25480;72.0969238;25480;97.36625;25480;384.6512;25480;149.7116;25480;0.47962033947568139;25480;0.48045289468062363
25490;77.73675;25490;5.54216146;25490;72.0969238;25490;97.4395;25490;384.848877;25490;149.674973;25490;0.47895896046044689;25490;0.48039185766167164
25500;77.7489548;25500;5.468917;25500;72.0969238;25500;97.4150848;25500;384.888428;25500;149.516281;25500;0.48152065147341916;25500;0.48130741294595192
25510;77.70013;25510;5.39567232;25510;72.17017;25510;97.23197;25510;385.007019;25510;149.626144;25510;0.48209131409630523;25510;0.4814294869838559
25520;77.70013;25520;5.42008734;25520;72.19459;25520;97.08548;25520;385.204681;25520;149.491867;25520;0.48159579668429586;25520;0.48197882015442384
25530;77.77337;25530;5.468917;25530;72.14576;25530;97.14652;25530;385.402374;25530;149.5529;25530;0.48091950960876056;25530;0.48179570909756786
25540;77.84661;25540;5.54216146;25540;72.23121;25540;97.20756;25540;385.481445;25540;149.565109;25540;0.48257043712345671;25540;0.48277230140079974
25550;77.80999;25550;5.5543685;25550;72.28004;25550;97.42729;25550;385.560516;25550;149.516281;25550;0.48414900394522109;25550;0.48222296823023181
25560;77.7855759;25560;5.444502;25560;72.2434158;25560;97.51274;25560;385.83725;25560;149.662766;25560;0.48169784035389418;25560;0.4831385235145117
25570;77.72454;25570;5.40788;25570;72.23121;25570;97.341835;25570;385.916321;25570;149.638351;25570;0.48320398066066844;25570;0.4831385235145117
25580;77.8222;25580;5.4811244;25580;72.14576;25580;97.31742;25580;386.074463;25580;149.662766;25580;0.48337277545804763;25580;0.48350474562822365
25590;77.85882;25590;5.54216146;25590;72.14576;25590;97.37846;25590;386.311676;25590;149.47966;25590;0.48226094467072628;25590;0.48472548600726351
25600;77.85882;25600;5.51774645;25600;72.35328;25600;97.31742;25600;386.390747;25600;149.565109;25600;0.48369453124673173;25600;0.48472548600726351
25610;77.8710251;25610;5.493332;25610;72.3654861;25610;97.32963;25610;386.58844;25610;149.626144;25610;0.4829301423047494;25610;0.48490859706411948
25620;77.85882;25620;5.505539;25620;72.2434158;25620;97.5371552;25620;386.746582;25620;149.565109;25620;0.48306468929118146;25620;0.48515274513992745
25630;77.91986;25630;5.493332;25630;72.17017;25630;97.5005341;25630;386.944244;25630;149.467453;25630;0.48261538216938976;25630;0.48606830042420734
25640;77.89545;25640;5.444502;25640;72.0480957;25640;97.39067;25640;387.1024;25640;149.430832;25640;0.48269558651961775;25640;0.48496963408307148
25650;77.80999;25650;5.493332;25650;72.15797;25650;97.4517059;25650;387.260529;25650;149.455246;25650;0.48259023927268874;25650;0.48606830042420734
25660;77.80999;25660;5.61540556;25660;72.25562;25660;97.42729;25660;387.37915;25660;149.3698;25660;0.48353341847582454;25660;0.48600726340525535
25670;77.95648;25670;5.66423559;25670;72.18238;25670;97.5005341;25670;387.616364;25670;149.394211;25670;0.48227982224018823;25670;0.48625141148106332
25680;77.93207;25680;5.566576;25680;72.19459;25680;97.6104;25680;387.695435;25680;149.394211;25680;0.48380722210314214;25680;0.48680074465163126
25690;77.91986;25690;5.468917;25690;72.28004;25690;97.6470261;25690;387.853577;25690;149.455246;25690;0.48375752222941015;25690;0.48686178167058325
25700;77.93207;25700;5.505539;25700;72.30445;25700;97.52495;25700;388.051239;25700;149.284348;25700;0.48334995128315267;25700;0.48704489272743923
25710;78.01752;25710;5.45670938;25710;72.25562;25710;97.46391;25710;388.169861;25710;149.35759;25710;0.48418267157317624;25710;0.48649555955687129
25720;78.1518;25720;5.35905027;25720;72.3288651;25720;97.56157;25720;388.288452;25720;149.247711;25720;0.48537428562779117;25720;0.4872890408032472
25730;78.12739;25730;5.57878351;25730;72.42653;25730;97.59819;25730;388.4861;25730;149.272141;25730;0.48461039034451492;25730;0.48698385570848723
25740;78.10297;25740;5.66423559;25740;72.438736;25740;97.63482;25740;388.6838;25740;149.443039;25740;0.48361953886729214;25740;0.48753318887905517
25750;78.11517;25750;5.61540556;25750;72.42653;25750;97.6104;25750;388.8024;25750;149.3698;25750;0.48456553744704439;25750;0.48777733695486314
25760;78.18842;25760;5.57878351;25760;72.47536;25760;97.56157;25760;389.0396;25760;149.443039;25760;0.48312566492375836;25760;0.4886318552201912
25770;78.09076;25770;5.51774645;25770;72.47536;25770;97.6470261;25770;389.158234;25770;149.394211;25770;0.483863327203798;25770;0.48814355906857509
25780;78.10297;25780;5.57878351;25780;72.4875641;25780;97.65923;25780;389.3559;25780;149.528488;25780;0.482984876862056;25780;0.48826563310647908
25790;78.18842;25790;5.5543685;25790;72.4021149;25790;97.58598;25790;389.5536;25790;149.430832;25790;0.48257968349446245;25790;0.4886928922391432
25800;78.10297;25800;5.590991;25800;72.438736;25800;97.6470261;25800;389.711731;25800;149.3698;25800;0.48260322560503416;25800;0.48820459608752709
25810;78.1518;25810;5.652028;25810;72.42653;25810;97.6958542;25810;389.869873;25810;149.308762;25810;0.48283589006852351;25810;0.4886928922391432
25820;78.3471146;25820;5.73747969;25820;72.34107;25820;97.59819;25820;389.988464;25820;149.430832;25820;0.48376273748630794;25820;0.48875392925809519
25830;78.27387;25830;5.7618947;25830;72.3654861;25830;97.58598;25830;390.225677;25830;149.430832;25830;0.48220640348954086;25830;0.48936429944761511
25840;78.09076;25840;5.70085764;25840;72.3654861;25840;97.65923;25840;390.304749;25840;149.528488;25840;0.48333063621361122;25840;0.48789941099276712
25850;78.16401;25850;5.66423559;25850;72.438736;25850;97.70806;25850;390.4629;25850;149.674973;25850;0.4832761150356425;25850;0.48857081820123921
25860;78.12739;25860;5.63982058;25860;72.56081;25860;97.6470261;25860;390.5815;25860;149.577316;25860;0.48418120483227667;25860;0.48905911435285515
25870;78.10297;25870;5.66423559;25870;72.5241852;25870;97.6104;25870;390.739655;25870;149.5407;25870;0.48425870767744778;25870;0.48905911435285515
25880;78.0663452;25880;5.67644262;25880;72.438736;25880;97.6104;25880;390.858246;25880;149.528488;25880;0.48502972763460045;25880;0.4886928922391432
25890;78.04193;25890;5.61540556;25890;72.38991;25890;97.70806;25890;391.095459;25890;149.650558;25890;0.48335642591514788;25890;0.48881496627704718
25900;78.10297;25900;5.61540556;25900;72.4021149;25900;97.70806;25900;391.214081;25900;149.5529;25900;0.48441175887135451;25900;0.48966948454237508
25910;78.16401;25910;5.652028;25910;72.4021149;25910;97.6958542;25910;391.372223;25910;149.577316;25910;0.48452522194692393;25910;0.48899807733390316
25920;78.0297241;25920;5.713065;25920;72.42653;25920;97.65923;25920;391.530365;25920;149.516281;25920;0.48446611743517493;25920;0.48936429944761511
25930;77.93207;25930;5.652028;25930;72.438736;25930;97.52495;25930;391.6885;25930;149.528488;25930;0.48434917306761821;25930;0.4894863734855191
25940;78.0297241;25940;5.60319853;25940;72.38991;25940;97.4395;25940;391.8071;25940;149.613937;25940;0.48517334847229304;25940;0.49003570665608703
25950;78.04193;25950;5.67644262;25950;72.4021149;25950;97.5005341;25950;391.9257;25950;149.5529;25950;0.48609233700390347;25950;0.48899807733390316
25960;78.0297241;25960;5.70085764;25960;72.438736;25960;97.72027;25960;392.1629;25960;149.626144;25960;0.48450869798790824;25960;0.48973052156132707
25970;77.9442749;25970;5.66423559;25970;72.31666;25970;97.6470261;25970;392.281525;25970;149.60173;25970;0.4852160038457517;25970;0.48979155858027906
25980;78.04193;25980;5.66423559;25980;72.28004;25980;97.42729;25980;392.439667;25980;149.577316;25980;0.48545787892311332;25980;0.48924222540971113
25990;78.20063;25990;5.5543685;25990;72.38991;25990;97.51274;25990;392.637329;25990;149.5407;25990;0.48506389216831364;25990;0.48997466963713504
26000;78.10297;26000;5.566576;26000;72.3654861;26000;97.6226044;26000;392.835022;26000;149.638351;26000;0.48405450781891191;26000;0.490218817712943
26010;78.07855;26010;5.66423559;26010;72.31666;26010;97.54936;26010;392.9536;26010;149.577316;26010;0.48491134318204926;26010;0.49082918790246294
26020;78.1518;26020;5.70085764;26020;72.47536;26020;97.46391;26020;393.032684;26020;149.674973;26020;0.48642243847953254;26020;0.48966948454237508
26030;78.16401;26030;5.70085764;26030;72.53639;26030;97.4395;26030;393.230377;26030;149.638351;26030;0.485794283888241;26030;0.490218817712943
26040;78.09076;26040;5.67644262;26040;72.438736;26040;97.46391;26040;393.42804;26040;149.491867;26040;0.48520381227492615;26040;0.48979155858027906
26050;78.10297;26050;5.66423559;26050;72.438736;26050;97.59819;26050;393.625732;26050;149.613937;26050;0.48432343982132475;26050;0.490401928769799
26060;78.12739;26060;5.63982058;26060;72.4875641;26060;97.5371552;26060;393.744324;26060;149.613937;26060;0.48515607145968331;26060;0.490462965788751
26070;78.23725;26070;5.70085764;26070;72.57301;26070;97.4395;26070;393.862946;26070;149.7116;26070;0.48596836431826429;26070;0.490462965788751
26080;78.16401;26080;5.66423559;26080;72.53639;26080;97.46391;26080;394.0606;26080;149.7238;26080;0.48512306195959093;26080;0.49064607684560696
26090;78.10297;26090;5.749687;26090;72.49977;26090;97.46391;26090;394.17923;26090;149.7238;26090;0.48581749510625472;26090;0.490096743675039
26100;78.2616653;26100;5.749687;26100;72.49977;26100;97.52495;26100;394.3769;26100;149.5529;26100;0.48562584579258311;26100;0.490524002807703
26110;78.1518;26110;5.73747969;26110;72.59743;26110;97.6104;26110;394.535034;26110;149.662766;26110;0.48531485451148965;26110;0.49064607684560696
26120;78.00531;26120;5.81072426;26120;72.6096344;26120;97.58598;26120;394.732727;26120;149.613937;26120;0.48444519770323807;26120;0.49131748405407888
26130;78.09076;26130;5.68865;26130;72.57301;26130;97.59819;26130;394.890869;26130;149.5407;26130;0.48473046475946774;26130;0.48997466963713504
26140;78.11517;26140;5.70085764;26140;72.56081;26140;97.59819;26140;395.049;26140;149.674973;26140;0.48458971470531714;26140;0.49058503982665497
26150;78.01752;26150;5.7618947;26150;72.47536;26150;97.56157;26150;395.246674;26150;149.674973;26150;0.48371598959525169;26150;0.49058503982665497
26160;78.01752;26160;5.66423559;26160;72.4875641;26160;97.59819;26160;395.4839;26160;149.772644;26160;0.48208993013578694;26160;0.49064607684560696
26170;77.9931;26170;5.68865;26170;72.438736;26170;97.51274;26170;395.562958;26170;149.613937;26170;0.4838328394557192;26170;0.49082918790246294
26180;78.01752;26180;5.68865;26180;72.45094;26180;97.47612;26180;395.642029;26180;149.60173;26180;0.485420441562934;26180;0.490462965788751
26190;78.04193;26190;5.67644262;26190;72.57301;26190;97.5005341;26190;395.8397;26190;149.455246;26190;0.48496615798120674;26190;0.49089022492141493
26200;78.04193;26200;5.652028;26200;72.53639;26200;97.54936;26200;396.0769;26200;149.528488;26200;0.48337193180257315;26200;0.490157780693991
26210;78.04193;26210;5.66423559;26210;72.51198;26210;97.52495;26210;396.195526;26210;149.516281;26210;0.48416532551572877;26210;0.490279854731895
26220;78.07855;26220;5.652028;26220;72.57301;26220;97.4517059;26220;396.235046;26220;149.443039;26220;0.48661481822681507;26220;0.490401928769799
26230;78.21284;26230;5.63982058;26230;72.5241852;26230;97.52495;26230;396.314117;26230;149.577316;26230;0.488136853776963;26230;0.49101229895931892
26240;78.21284;26240;5.68865;26240;72.47536;26240;97.46391;26240;396.432739;26240;149.5529;26240;0.48894497635909157;26240;0.48979155858027906
26250;78.16401;26250;5.68865;26250;72.41432;26250;97.56157;26250;396.590881;26250;149.626144;26250;0.48876697275909037;26250;0.49058503982665497
26260;78.11517;26260;5.79851675;26260;72.35328;26260;97.58598;26260;396.749023;26260;149.565109;26260;0.48880099881831557;26260;0.49082918790246294
26270;78.12739;26270;5.749687;26270;72.38991;26270;97.47612;26270;396.986237;26270;149.516281;26270;0.4874087195729237;26270;0.49070711386455895
26280;78.12739;26280;5.67644262;26280;72.438736;26280;97.37846;26280;397.144379;26280;149.5529;26280;0.48736150006004908;26280;0.49162266914883884
26290;78.21284;26290;5.81072426;26290;72.57301;26290;97.31742;26290;397.302521;26290;149.638351;26290;0.48737081010274824;26290;0.49180578020569482
26300;78.3471146;26300;5.79851675;26300;72.62184;26300;97.31742;26300;397.460663;26300;149.5407;26300;0.48774880522476666;26300;0.49223303933835877
26310;78.24946;26310;5.68865;26310;72.59743;26310;97.39067;26310;397.658325;26310;149.662766;26310;0.48665218706708296;26310;0.4911343729972229
26320;78.1762161;26320;5.652028;26320;72.58522;26320;97.5371552;26320;397.697876;26320;149.528488;26320;0.48900679607692177;26320;0.49162266914883884
26330;78.23725;26330;5.67644262;26330;72.62184;26330;97.58598;26330;397.856018;26330;149.491867;26330;0.4891647208724782;26330;0.49156163212988685
26340;78.28608;26340;5.67644262;26340;72.62184;26340;97.51274;26340;398.1723;26340;149.467453;26340;0.48627725578752545;26340;0.4919888912625508
26350;78.23725;26350;5.66423559;26350;72.59743;26350;97.39067;26350;398.251373;26350;149.345383;26350;0.48789506784863135;26350;0.49180578020569482
26360;78.1762161;26360;5.749687;26360;72.59743;26360;97.39067;26360;398.330444;26360;149.516281;26360;0.48902173871712024;26360;0.49229407635731076
26370;78.12739;26370;5.7618947;26370;72.53639;26370;97.37846;26370;398.5281;26370;149.491867;26370;0.48822539912718738;26370;0.49235511337626275
26380;78.1762161;26380;5.73747969;26380;72.62184;26380;97.36625;26380;398.686249;26380;149.565109;26380;0.48817817487624693;26380;0.49143955809198286
26390;78.23725;26390;5.68865;26390;72.7073;26390;97.4150848;26390;398.8444;26390;149.443039;26390;0.4884607336016456;26390;0.49204992828150279
26400;78.29829;26400;5.66423559;26400;72.65847;26400;97.4517059;26400;399.002533;26400;149.5529;26400;0.48837002765624415;26400;0.49253822443311873
26410;78.3471146;26410;5.713065;26410;72.57301;26410;97.52495;26410;399.2002;26410;149.5529;26410;0.48768246192981496;26410;0.49296548356578268
26420;78.21284;26420;5.70085764;26420;72.58522;26420;97.6104;26420;399.358337;26420;149.491867;26420;0.48754830510721642;26420;0.49162266914883884
26430;78.2616653;26430;5.66423559;26430;72.6340561;26430;97.54936;26430;399.516479;26430;149.516281;26430;0.48756834055943493;26430;0.49235511337626275
26440;78.28608;26440;5.749687;26440;72.69509;26440;97.52495;26440;399.714172;26440;149.516281;26440;0.48683497490355926;26440;0.49266029847102272
26450;78.28608;26450;5.66423559;26450;72.75613;26450;97.56157;26450;399.9514;26450;149.638351;26450;0.48511372764514427;26450;0.4927823725089267
26460;78.24946;26460;5.652028;26460;72.6340561;26460;97.4395;26460;400.069977;26460;149.491867;26460;0.48601476139139904;26460;0.49235511337626275
26470;78.28608;26470;5.78630924;26470;72.57301;26470;97.46391;26470;400.1886;26470;149.516281;26470;0.48675724995023872;26470;0.49204992828150279
26480;78.3227;26480;5.713065;26480;72.6340561;26480;97.56157;26480;400.386261;26480;149.394211;26480;0.48623019802571066;26480;0.49272133548997471
26490;78.29829;26490;5.713065;26490;72.75613;26490;97.46391;26490;400.583954;26490;149.455246;26490;0.48530872553249071;26490;0.49223303933835877
26500;78.27387;26500;5.749687;26500;72.7195053;26500;97.37846;26500;400.702545;26500;149.443039;26500;0.48600486234304252;26500;0.49229407635731076
26510;78.29829;26510;5.7618947;26510;72.62184;26510;97.4517059;26510;400.8607;26510;149.467453;26510;0.4859669557091249;26510;0.49211096530045478
26520;78.3227;26520;5.774102;26520;72.62184;26520;97.51274;26520;400.9793;26520;149.491867;26520;0.48667773219329652;26520;0.4927823725089267
26530;78.21284;26530;5.78630924;26530;72.57301;26530;97.4395;26530;401.137451;26530;149.516281;26530;0.486419831545636;26530;0.49137852107303087
26540;78.18842;26540;5.749687;26540;72.57301;26540;97.35404;26540;401.2956;26540;149.613937;26540;0.48617958633576097;26540;0.4919888912625508
26550;78.11517;26550;5.67644262;26550;72.67068;26550;97.32963;26550;401.453735;26550;149.455246;26550;0.48626790874508907;26550;0.49211096530045478
26560;78.10297;26560;5.67644262;26560;72.78054;26560;97.26859;26560;401.611877;26560;149.516281;26560;0.48610050038227465;26560;0.49180578020569482
26570;78.21284;26570;5.713065;26570;72.6828842;26570;97.31742;26570;401.77;26570;149.491867;26570;0.48626158392810914;26570;0.49229407635731076
26580;78.35932;26580;5.713065;26580;72.58522;26580;97.39067;26580;401.967682;26580;149.577316;26580;0.48555212343862059;26580;0.4919888912625508
26590;78.3471146;26590;5.652028;26590;72.65847;26590;97.39067;26590;402.125824;26590;149.5407;26590;0.48553259176697761;26590;0.49235511337626275
26600;78.18842;26600;5.73747969;26600;72.76833;26600;97.31742;26600;402.2049;26600;149.613937;26600;0.48660339347155607;26600;0.49162266914883884
26610;78.18842;26610;5.713065;26610;72.8049545;26610;97.23197;26610;402.402557;26610;149.7116;26610;0.48563300438701129;26610;0.49211096530045478
26620;78.3471146;26620;5.60319853;26620;72.67068;26620;97.24418;26620;402.481628;26620;149.7238;26620;0.48730154226820505;26620;0.49180578020569482
26630;78.23725;26630;5.66423559;26630;72.57301;26630;97.14652;26630;402.7584;26630;149.772644;26630;0.4847262257461038;26630;0.49229407635731076
26640;78.1762161;26640;5.7618947;26640;72.62184;26640;97.17094;26640;402.837463;26640;149.699387;26640;0.48617559295150153;26640;0.49131748405407888
